status_id,page_id,post_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,status_published_year,status_published_month,status_published_days,status_published_wdays,status_published_hour,status_published_minute
246675545449582_489741697809631,246675545449582,489741697809631,video,2014-01-12T06:24:00Z,204,1,0,204,0,0,0,0,0,2014,Jan,12,SUN,6,24
246675545449582_489776857806115,246675545449582,489776857806115,video,2014-01-12T08:16:00Z,241,2,0,241,0,0,0,0,0,2014,Jan,12,SUN,8,16
246675545449582_490115617772239,246675545449582,490115617772239,video,2014-01-12T12:10:00Z,396,30,1,396,0,0,0,0,0,2014,Jan,12,SUN,12,10
246675545449582_490809521036182,246675545449582,490809521036182,video,2014-01-14T00:00:00Z,273,7,0,273,0,0,0,0,0,2014,Jan,14,TUE,0,0
246675545449582_493144214136046,246675545449582,493144214136046,video,2014-01-19T02:37:00Z,247,8,0,247,0,0,0,0,0,2014,Jan,19,SUN,2,37
246675545449582_493758750741259,246675545449582,493758750741259,video,2014-01-20T09:37:00Z,287,9,0,287,0,0,0,0,0,2014,Jan,20,MON,9,37
246675545449582_493770897406711,246675545449582,493770897406711,video,2014-01-20T09:59:00Z,325,36,0,325,0,0,0,0,0,2014,Jan,20,MON,9,59
246675545449582_494158824034585,246675545449582,494158824034585,video,2014-01-21T06:47:00Z,254,2,0,254,0,0,0,0,0,2014,Jan,21,TUE,6,47
246675545449582_494491187334682,246675545449582,494491187334682,video,2014-01-21T23:26:00Z,542,9,0,542,0,0,0,0,0,2014,Jan,21,TUE,23,26
246675545449582_495442470572887,246675545449582,495442470572887,video,2014-01-24T06:51:00Z,425,5,1,425,0,0,0,0,0,2014,Jan,24,FRI,6,51
246675545449582_496556370461497,246675545449582,496556370461497,video,2014-01-26T01:47:00Z,308,5,0,308,0,0,0,0,0,2014,Jan,26,SUN,1,47
246675545449582_496603247123476,246675545449582,496603247123476,video,2014-01-26T04:53:00Z,981,32,6,981,0,0,0,0,0,2014,Jan,26,SUN,4,53
246675545449582_496722337111567,246675545449582,496722337111567,video,2014-01-26T10:14:00Z,543,5,0,543,0,0,0,0,0,2014,Jan,26,SUN,10,14
246675545449582_496736287110172,246675545449582,496736287110172,video,2014-01-26T10:42:00Z,385,12,0,385,0,0,0,0,0,2014,Jan,26,SUN,10,42
246675545449582_497078920409242,246675545449582,497078920409242,video,2014-01-26T23:53:00Z,340,11,0,340,0,0,0,0,0,2014,Jan,26,SUN,23,53
246675545449582_497271490389985,246675545449582,497271490389985,video,2014-01-27T10:21:00Z,317,5,0,317,0,0,0,0,0,2014,Jan,27,MON,10,21
246675545449582_497601300357004,246675545449582,497601300357004,video,2014-01-28T03:23:00Z,246,17,1,246,0,0,0,0,0,2014,Jan,28,TUE,3,23
246675545449582_497604463690021,246675545449582,497604463690021,video,2014-01-28T00:00:00Z,417,6,0,417,0,0,0,0,0,2014,Jan,28,TUE,0,0
246675545449582_497616617022139,246675545449582,497616617022139,video,2014-01-28T04:26:00Z,318,14,0,318,0,0,0,0,0,2014,Jan,28,TUE,4,26
246675545449582_497631290354005,246675545449582,497631290354005,video,2014-01-28T05:07:00Z,190,3,0,190,0,0,0,0,0,2014,Jan,28,TUE,5,7
246675545449582_497635093686958,246675545449582,497635093686958,video,2014-01-28T05:22:00Z,321,12,2,321,0,0,0,0,0,2014,Jan,28,TUE,5,22
246675545449582_497766767007124,246675545449582,497766767007124,video,2014-01-28T00:00:00Z,327,9,0,327,0,0,0,0,0,2014,Jan,28,TUE,0,0
246675545449582_498092446974556,246675545449582,498092446974556,video,2014-01-29T05:28:00Z,267,9,0,267,0,0,0,0,0,2014,Jan,29,WED,5,28
246675545449582_498728186910982,246675545449582,498728186910982,photo,2014-01-30T08:30:00Z,219,8,0,219,0,0,0,0,0,2014,Jan,30,THU,8,30
246675545449582_499175843532883,246675545449582,499175843532883,video,2014-01-31T09:02:00Z,437,31,0,437,0,0,0,0,0,2014,Jan,31,FRI,9,2
246675545449582_499533993497068,246675545449582,499533993497068,video,2014-02-01T01:18:00Z,294,25,3,294,0,0,0,0,0,2014,Feb,1,SAT,1,18
246675545449582_499714960145638,246675545449582,499714960145638,video,2014-02-01T11:02:00Z,489,23,11,489,0,0,0,0,0,2014,Feb,1,SAT,11,2
246675545449582_500604630056671,246675545449582,500604630056671,video,2014-02-02T14:08:00Z,969,46,4,969,0,0,0,0,0,2014,Feb,2,SUN,14,8
246675545449582_500620956721705,246675545449582,500620956721705,video,2014-02-03T05:07:00Z,715,18,6,715,0,0,0,0,0,2014,Feb,3,MON,5,7
246675545449582_501679386615862,246675545449582,501679386615862,video,2014-02-05T12:01:00Z,279,10,0,279,0,0,0,0,0,2014,Feb,5,WED,12,1
246675545449582_502893459827788,246675545449582,502893459827788,video,2014-02-08T00:00:00Z,800,26,2,800,0,0,0,0,0,2014,Feb,8,SAT,0,0
246675545449582_503899943060473,246675545449582,503899943060473,video,2014-02-10T00:00:00Z,906,22,3,906,0,0,0,0,0,2014,Feb,10,MON,0,0
246675545449582_504952289621905,246675545449582,504952289621905,video,2014-02-12T05:40:00Z,233,4,0,233,0,0,0,0,0,2014,Feb,12,WED,5,40
246675545449582_505042679612866,246675545449582,505042679612866,video,2014-02-12T09:20:00Z,150,4,0,150,0,0,0,0,0,2014,Feb,12,WED,9,20
246675545449582_505106179606516,246675545449582,505106179606516,video,2014-02-12T11:54:00Z,412,17,0,412,0,0,0,0,0,2014,Feb,12,WED,11,54
246675545449582_505425349574599,246675545449582,505425349574599,video,2014-02-13T05:26:00Z,514,10,2,514,0,0,0,0,0,2014,Feb,13,THU,5,26
246675545449582_505444629572671,246675545449582,505444629572671,video,2014-02-13T06:53:00Z,424,6,0,424,0,0,0,0,0,2014,Feb,13,THU,6,53
246675545449582_505634369553697,246675545449582,505634369553697,video,2014-02-13T14:25:00Z,327,6,6,327,0,0,0,0,0,2014,Feb,13,THU,14,25
246675545449582_505897679527366,246675545449582,505897679527366,video,2014-02-13T12:09:00Z,505,21,11,505,0,0,0,0,0,2014,Feb,13,THU,12,9
246675545449582_505901636193637,246675545449582,505901636193637,video,2014-02-14T03:19:00Z,530,13,0,530,0,0,0,0,0,2014,Feb,14,FRI,3,19
246675545449582_506336116150189,246675545449582,506336116150189,video,2014-02-15T00:00:00Z,603,13,1,603,0,0,0,0,0,2014,Feb,15,SAT,0,0
246675545449582_506881819428952,246675545449582,506881819428952,video,2014-02-15T18:46:00Z,621,16,8,621,0,0,0,0,0,2014,Feb,15,SAT,18,46
246675545449582_507434789373655,246675545449582,507434789373655,photo,2014-02-17T10:24:00Z,6,0,0,6,0,0,0,0,0,2014,Feb,17,MON,10,24
246675545449582_507438079373326,246675545449582,507438079373326,photo,2014-02-17T10:29:00Z,17,2,0,17,0,0,0,0,0,2014,Feb,17,MON,10,29
246675545449582_509191135864687,246675545449582,509191135864687,photo,2014-02-21T00:04:00Z,41,2,0,41,0,0,0,0,0,2014,Feb,21,FRI,0,4
246675545449582_509287189188415,246675545449582,509287189188415,video,2014-02-20T20:12:00Z,469,17,0,469,0,0,0,0,0,2014,Feb,20,THU,20,12
246675545449582_509782435805557,246675545449582,509782435805557,video,2014-02-22T01:46:00Z,462,15,0,462,0,0,0,0,0,2014,Feb,22,SAT,1,46
246675545449582_510253295758471,246675545449582,510253295758471,video,2014-02-22T23:42:00Z,576,17,3,576,0,0,0,0,0,2014,Feb,22,SAT,23,42
246675545449582_510290132421454,246675545449582,510290132421454,video,2014-02-23T01:54:00Z,714,46,5,714,0,0,0,0,0,2014,Feb,23,SUN,1,54
246675545449582_510351922415275,246675545449582,510351922415275,video,2014-02-23T05:26:00Z,399,34,4,399,0,0,0,0,0,2014,Feb,23,SUN,5,26
246675545449582_510422482408219,246675545449582,510422482408219,video,2014-02-23T08:04:00Z,313,6,0,313,0,0,0,0,0,2014,Feb,23,SUN,8,4
246675545449582_510429085740892,246675545449582,510429085740892,video,2014-02-23T08:16:00Z,688,8,0,688,0,0,0,0,0,2014,Feb,23,SUN,8,16
246675545449582_510436272406840,246675545449582,510436272406840,video,2014-02-23T08:36:00Z,425,12,0,425,0,0,0,0,0,2014,Feb,23,SUN,8,36
246675545449582_510441665739634,246675545449582,510441665739634,video,2014-02-23T08:52:00Z,395,16,0,395,0,0,0,0,0,2014,Feb,23,SUN,8,52
246675545449582_510893949027739,246675545449582,510893949027739,video,2014-02-24T06:05:00Z,413,7,2,413,0,0,0,0,0,2014,Feb,24,MON,6,5
246675545449582_511575388959595,246675545449582,511575388959595,video,2014-02-25T12:09:00Z,109,6,3,109,0,0,0,0,0,2014,Feb,25,TUE,12,9
246675545449582_512924972157970,246675545449582,512924972157970,video,2014-02-28T05:55:00Z,849,25,1,849,0,0,0,0,0,2014,Feb,28,FRI,5,55
246675545449582_513122022138265,246675545449582,513122022138265,video,2014-02-28T13:49:00Z,196,12,0,196,0,0,0,0,0,2014,Feb,28,FRI,13,49
246675545449582_513944378722696,246675545449582,513944378722696,video,2014-03-02T01:42:00Z,718,20,0,718,0,0,0,0,0,2014,Mar,2,SUN,1,42
246675545449582_514027978714336,246675545449582,514027978714336,photo,2014-03-02T06:52:00Z,164,5,0,164,0,0,0,0,0,2014,Mar,2,SUN,6,52
246675545449582_514171958699938,246675545449582,514171958699938,video,2014-03-02T13:40:00Z,350,5,0,350,0,0,0,0,0,2014,Mar,2,SUN,13,40
246675545449582_514388052011662,246675545449582,514388052011662,video,2014-03-02T23:37:00Z,396,10,0,396,0,0,0,0,0,2014,Mar,2,SUN,23,37
246675545449582_514388198678314,246675545449582,514388198678314,video,2014-03-02T23:38:00Z,321,6,0,321,0,0,0,0,0,2014,Mar,2,SUN,23,38
246675545449582_514570818660052,246675545449582,514570818660052,video,2014-03-03T10:09:00Z,589,18,1,589,0,0,0,0,0,2014,Mar,3,MON,10,9
246675545449582_514985835285217,246675545449582,514985835285217,video,2014-03-04T03:17:00Z,244,6,0,244,0,0,0,0,0,2014,Mar,4,TUE,3,17
246675545449582_515022071948260,246675545449582,515022071948260,video,2014-03-04T05:50:00Z,461,17,1,461,0,0,0,0,0,2014,Mar,4,TUE,5,50
246675545449582_515130688604065,246675545449582,515130688604065,video,2014-03-04T10:45:00Z,716,28,0,716,0,0,0,0,0,2014,Mar,4,TUE,10,45
246675545449582_515133515270449,246675545449582,515133515270449,video,2014-03-04T10:52:00Z,880,24,1,880,0,0,0,0,0,2014,Mar,4,TUE,10,52
246675545449582_515899105193890,246675545449582,515899105193890,video,2014-03-06T05:15:00Z,426,9,2,426,0,0,0,0,0,2014,Mar,6,THU,5,15
246675545449582_515902548526879,246675545449582,515902548526879,video,2014-03-06T05:29:00Z,500,16,0,500,0,0,0,0,0,2014,Mar,6,THU,5,29
246675545449582_515907811859686,246675545449582,515907811859686,video,2014-03-06T05:51:00Z,367,7,0,367,0,0,0,0,0,2014,Mar,6,THU,5,51
246675545449582_515913518525782,246675545449582,515913518525782,video,2014-03-06T06:16:00Z,782,11,0,782,0,0,0,0,0,2014,Mar,6,THU,6,16
246675545449582_515917991858668,246675545449582,515917991858668,video,2014-03-06T06:32:00Z,497,8,0,497,0,0,0,0,0,2014,Mar,6,THU,6,32
246675545449582_516017401848727,246675545449582,516017401848727,video,2014-03-06T11:15:00Z,405,6,1,405,0,0,0,0,0,2014,Mar,6,THU,11,15
246675545449582_516696885114112,246675545449582,516696885114112,video,2014-03-07T23:42:00Z,306,7,1,306,0,0,0,0,0,2014,Mar,7,FRI,23,42
246675545449582_516838851766582,246675545449582,516838851766582,video,2014-03-08T08:07:00Z,493,17,1,493,0,0,0,0,0,2014,Mar,8,SAT,8,7
246675545449582_516850131765454,246675545449582,516850131765454,video,2014-03-08T08:36:00Z,501,4,0,501,0,0,0,0,0,2014,Mar,8,SAT,8,36
246675545449582_516868458430288,246675545449582,516868458430288,video,2014-03-08T09:25:00Z,551,2,0,551,0,0,0,0,0,2014,Mar,8,SAT,9,25
246675545449582_516897441760723,246675545449582,516897441760723,video,2014-03-08T10:16:00Z,778,24,2,778,0,0,0,0,0,2014,Mar,8,SAT,10,16
246675545449582_517170005066800,246675545449582,517170005066800,video,2014-03-08T23:04:00Z,973,8,1,973,0,0,0,0,0,2014,Mar,8,SAT,23,4
246675545449582_517174011733066,246675545449582,517174011733066,video,2014-03-08T23:22:00Z,371,3,1,371,0,0,0,0,0,2014,Mar,8,SAT,23,22
246675545449582_517212941729173,246675545449582,517212941729173,video,2014-03-09T02:14:00Z,2669,23,2,2669,0,0,0,0,0,2014,Mar,9,SUN,2,14
246675545449582_517350538382080,246675545449582,517350538382080,video,2014-03-09T09:50:00Z,458,3,0,458,0,0,0,0,0,2014,Mar,9,SUN,9,50
246675545449582_517360901714377,246675545449582,517360901714377,video,2014-03-09T10:17:00Z,353,0,3,353,0,0,0,0,0,2014,Mar,9,SUN,10,17
246675545449582_517700661680401,246675545449582,517700661680401,video,2014-03-10T04:06:00Z,450,4,0,450,0,0,0,0,0,2014,Mar,10,MON,4,6
246675545449582_517753945008406,246675545449582,517753945008406,video,2014-03-10T05:42:00Z,685,10,2,685,0,0,0,0,0,2014,Mar,10,MON,5,42
246675545449582_517771661673301,246675545449582,517771661673301,video,2014-03-10T06:12:00Z,108,6,2,108,0,0,0,0,0,2014,Mar,10,MON,6,12
246675545449582_517818365001964,246675545449582,517818365001964,video,2014-03-10T08:49:00Z,922,5,0,922,0,0,0,0,0,2014,Mar,10,MON,8,49
246675545449582_517820408335093,246675545449582,517820408335093,video,2014-03-10T08:56:00Z,1347,13,1,1347,0,0,0,0,0,2014,Mar,10,MON,8,56
246675545449582_517844901665977,246675545449582,517844901665977,video,2014-03-10T09:58:00Z,637,8,1,637,0,0,0,0,0,2014,Mar,10,MON,9,58
246675545449582_518120884971712,246675545449582,518120884971712,link,2014-03-10T22:34:00Z,37,0,0,37,0,0,0,0,0,2014,Mar,10,MON,22,34
246675545449582_518231948293939,246675545449582,518231948293939,video,2014-03-11T05:12:00Z,722,9,1,722,0,0,0,0,0,2014,Mar,11,TUE,5,12
246675545449582_518625921587875,246675545449582,518625921587875,video,2014-03-11T23:48:00Z,767,26,2,767,0,0,0,0,0,2014,Mar,11,TUE,23,48
246675545449582_518645338252600,246675545449582,518645338252600,video,2014-03-12T01:09:00Z,562,5,1,562,0,0,0,0,0,2014,Mar,12,WED,1,9
246675545449582_519101231540344,246675545449582,519101231540344,video,2014-03-13T02:20:00Z,2836,48,7,2836,0,0,0,0,0,2014,Mar,13,THU,2,20
246675545449582_519607534823047,246675545449582,519607534823047,video,2014-03-14T05:59:00Z,4094,61,6,4094,0,0,0,0,0,2014,Mar,14,FRI,5,59
246675545449582_520055471444920,246675545449582,520055471444920,video,2014-03-15T05:40:00Z,3919,77,12,3919,0,0,0,0,0,2014,Mar,15,SAT,5,40
246675545449582_520115968105537,246675545449582,520115968105537,video,2014-03-15T07:49:00Z,665,9,1,665,0,0,0,0,0,2014,Mar,15,SAT,7,49
246675545449582_520440128073121,246675545449582,520440128073121,video,2014-03-16T01:19:00Z,2613,50,3,2613,0,0,0,0,0,2014,Mar,16,SUN,1,19
246675545449582_520487991401668,246675545449582,520487991401668,video,2014-03-15T15:12:00Z,2137,44,3,2137,0,0,0,0,0,2014,Mar,15,SAT,15,12
246675545449582_520660284717772,246675545449582,520660284717772,video,2014-03-16T09:41:00Z,273,10,0,273,0,0,0,0,0,2014,Mar,16,SUN,9,41
246675545449582_521823661268101,246675545449582,521823661268101,video,2014-03-18T05:19:00Z,2520,64,33,2520,0,0,0,0,0,2014,Mar,18,TUE,5,19
246675545449582_523247561125711,246675545449582,523247561125711,video,2014-03-21T09:38:00Z,493,14,2,493,0,0,0,0,0,2014,Mar,21,FRI,9,38
246675545449582_523509161099551,246675545449582,523509161099551,video,2014-03-21T23:26:00Z,626,9,0,626,0,0,0,0,0,2014,Mar,21,FRI,23,26
246675545449582_523530567764077,246675545449582,523530567764077,video,2014-03-22T00:54:00Z,779,9,0,779,0,0,0,0,0,2014,Mar,22,SAT,0,54
246675545449582_523608927756241,246675545449582,523608927756241,video,2014-03-22T06:38:00Z,1989,36,5,1989,0,0,0,0,0,2014,Mar,22,SAT,6,38
246675545449582_523647931085674,246675545449582,523647931085674,video,2014-03-22T08:44:00Z,1467,107,1,1467,0,0,0,0,0,2014,Mar,22,SAT,8,44
246675545449582_525160884267712,246675545449582,525160884267712,video,2014-03-25T12:31:00Z,1923,234,5,1923,0,0,0,0,0,2014,Mar,25,TUE,12,31
246675545449582_526047490845718,246675545449582,526047490845718,video,2014-03-27T09:45:00Z,1325,30,2,1325,0,0,0,0,0,2014,Mar,27,THU,9,45
246675545449582_526471304136670,246675545449582,526471304136670,video,2014-03-28T08:07:00Z,330,18,0,330,0,0,0,0,0,2014,Mar,28,FRI,8,7
246675545449582_532920483491752,246675545449582,532920483491752,video,2014-04-11T01:07:00Z,972,16,2,972,0,0,0,0,0,2014,Apr,11,FRI,1,7
246675545449582_533017520148715,246675545449582,533017520148715,video,2014-04-11T06:12:00Z,332,3,2,332,0,0,0,0,0,2014,Apr,11,FRI,6,12
246675545449582_535214943262306,246675545449582,535214943262306,video,2014-04-15T23:55:00Z,699,10,2,699,0,0,0,0,0,2014,Apr,15,TUE,23,55
246675545449582_535351073248693,246675545449582,535351073248693,video,2014-04-15T17:52:00Z,1442,48,5,1442,0,0,0,0,0,2014,Apr,15,TUE,17,52
246675545449582_535722259878241,246675545449582,535722259878241,video,2014-04-17T00:44:00Z,544,19,0,544,0,0,0,0,0,2014,Apr,17,THU,0,44
246675545449582_536303883153412,246675545449582,536303883153412,video,2014-04-18T05:32:00Z,442,17,11,442,0,0,0,0,0,2014,Apr,18,FRI,5,32
246675545449582_537522636364870,246675545449582,537522636364870,video,2014-04-20T12:27:00Z,433,4,0,433,0,0,0,0,0,2014,Apr,20,SUN,12,27
246675545449582_538550386262095,246675545449582,538550386262095,video,2014-04-22T06:10:00Z,924,22,6,924,0,0,0,0,0,2014,Apr,22,TUE,6,10
246675545449582_538709162912884,246675545449582,538709162912884,video,2014-04-22T13:31:00Z,322,9,12,322,0,0,0,0,0,2014,Apr,22,TUE,13,31
246675545449582_538973129553154,246675545449582,538973129553154,video,2014-04-23T05:10:00Z,758,24,3,758,0,0,0,0,0,2014,Apr,23,WED,5,10
246675545449582_539435126173621,246675545449582,539435126173621,video,2014-04-24T03:14:00Z,1230,31,2,1230,0,0,0,0,0,2014,Apr,24,THU,3,14
246675545449582_539463009504166,246675545449582,539463009504166,video,2014-04-24T04:58:00Z,596,17,1,596,0,0,0,0,0,2014,Apr,24,THU,4,58
246675545449582_539926529457814,246675545449582,539926529457814,video,2014-04-25T04:36:00Z,742,10,1,742,0,0,0,0,0,2014,Apr,25,FRI,4,36
246675545449582_540033766113757,246675545449582,540033766113757,video,2014-04-25T09:45:00Z,110,0,1,110,0,0,0,0,0,2014,Apr,25,FRI,9,45
246675545449582_540297392754061,246675545449582,540297392754061,video,2014-04-25T22:57:00Z,572,10,0,572,0,0,0,0,0,2014,Apr,25,FRI,22,57
246675545449582_540308589419608,246675545449582,540308589419608,video,2014-04-25T23:33:00Z,615,20,4,615,0,0,0,0,0,2014,Apr,25,FRI,23,33
246675545449582_540318146085319,246675545449582,540318146085319,video,2014-04-25T23:52:00Z,306,12,0,306,0,0,0,0,0,2014,Apr,25,FRI,23,52
246675545449582_540347472749053,246675545449582,540347472749053,video,2014-04-26T01:14:00Z,359,6,0,359,0,0,0,0,0,2014,Apr,26,SAT,1,14
246675545449582_540400559410411,246675545449582,540400559410411,video,2014-04-26T00:00:00Z,525,14,1,525,0,0,0,0,0,2014,Apr,26,SAT,0,0
246675545449582_540515956065538,246675545449582,540515956065538,photo,2014-04-26T08:55:00Z,188,8,0,188,0,0,0,0,0,2014,Apr,26,SAT,8,55
246675545449582_540824366034697,246675545449582,540824366034697,video,2014-04-26T23:32:00Z,507,15,0,507,0,0,0,0,0,2014,Apr,26,SAT,23,32
246675545449582_541393809311086,246675545449582,541393809311086,video,2014-04-27T13:08:00Z,329,10,1,329,0,0,0,0,0,2014,Apr,27,SUN,13,8
246675545449582_541413115975822,246675545449582,541413115975822,video,2014-04-27T14:40:00Z,406,18,8,406,0,0,0,0,0,2014,Apr,27,SUN,14,40
246675545449582_541444769305990,246675545449582,541444769305990,video,2014-04-28T05:44:00Z,893,23,2,893,0,0,0,0,0,2014,Apr,28,MON,5,44
246675545449582_542061452577655,246675545449582,542061452577655,video,2014-04-29T09:26:00Z,187,12,1,187,0,0,0,0,0,2014,Apr,29,TUE,9,26
246675545449582_542413405875793,246675545449582,542413405875793,video,2014-04-30T00:58:00Z,644,30,0,644,0,0,0,0,0,2014,Apr,30,WED,0,58
246675545449582_543155715801562,246675545449582,543155715801562,video,2014-05-01T10:44:00Z,489,13,1,489,0,0,0,0,0,2014,May,1,THU,10,44
246675545449582_543394885777645,246675545449582,543394885777645,photo,2014-05-01T22:23:00Z,14,1,0,14,0,0,0,0,0,2014,May,1,THU,22,23
246675545449582_544515322332268,246675545449582,544515322332268,video,2014-05-04T01:20:00Z,641,14,2,641,0,0,0,0,0,2014,May,4,SUN,1,20
246675545449582_544986842285116,246675545449582,544986842285116,photo,2014-05-05T01:05:00Z,156,0,0,156,0,0,0,0,0,2014,May,5,MON,1,5
246675545449582_545650772218723,246675545449582,545650772218723,video,2014-05-06T05:30:00Z,548,36,5,548,0,0,0,0,0,2014,May,6,TUE,5,30
246675545449582_545774125539721,246675545449582,545774125539721,video,2014-05-06T11:40:00Z,406,3,2,406,0,0,0,0,0,2014,May,6,TUE,11,40
246675545449582_546551472128653,246675545449582,546551472128653,video,2014-05-08T04:44:00Z,748,40,4,748,0,0,0,0,0,2014,May,8,THU,4,44
246675545449582_546671725449961,246675545449582,546671725449961,video,2014-05-08T10:20:00Z,227,11,7,227,0,0,0,0,0,2014,May,8,THU,10,20
246675545449582_546672298783237,246675545449582,546672298783237,video,2014-05-08T10:22:00Z,156,7,0,156,0,0,0,0,0,2014,May,8,THU,10,22
246675545449582_552490358201431,246675545449582,552490358201431,video,2014-05-19T10:38:00Z,345,7,1,345,0,0,0,0,0,2014,May,19,MON,10,38
246675545449582_553274418123025,246675545449582,553274418123025,video,2014-05-20T23:20:00Z,457,6,0,457,0,0,0,0,0,2014,May,20,TUE,23,20
246675545449582_553274731456327,246675545449582,553274731456327,video,2014-05-20T23:19:00Z,600,13,0,600,0,0,0,0,0,2014,May,20,TUE,23,19
246675545449582_553858974731236,246675545449582,553858974731236,video,2014-05-22T06:07:00Z,452,5,0,452,0,0,0,0,0,2014,May,22,THU,6,7
246675545449582_553892681394532,246675545449582,553892681394532,video,2014-05-22T07:51:00Z,616,7,0,616,0,0,0,0,0,2014,May,22,THU,7,51
246675545449582_553945088055958,246675545449582,553945088055958,video,2014-05-22T09:35:00Z,404,6,7,404,0,0,0,0,0,2014,May,22,THU,9,35
246675545449582_554282591355541,246675545449582,554282591355541,video,2014-05-23T03:37:00Z,433,7,0,433,0,0,0,0,0,2014,May,23,FRI,3,37
246675545449582_554811834635950,246675545449582,554811834635950,video,2014-05-24T06:28:00Z,148,6,0,148,0,0,0,0,0,2014,May,24,SAT,6,28
246675545449582_554817904635343,246675545449582,554817904635343,video,2014-05-24T06:46:00Z,653,19,3,653,0,0,0,0,0,2014,May,24,SAT,6,46
246675545449582_554818137968653,246675545449582,554818137968653,video,2014-05-24T06:47:00Z,1013,24,0,1013,0,0,0,0,0,2014,May,24,SAT,6,47
246675545449582_555327894584344,246675545449582,555327894584344,video,2014-05-25T07:12:00Z,432,5,0,432,0,0,0,0,0,2014,May,25,SUN,7,12
246675545449582_555735597876907,246675545449582,555735597876907,photo,2014-05-25T22:03:00Z,272,3,0,272,0,0,0,0,0,2014,May,25,SUN,22,3
246675545449582_556806791103121,246675545449582,556806791103121,video,2014-05-27T23:41:00Z,463,14,0,463,0,0,0,0,0,2014,May,27,TUE,23,41
246675545449582_556932927757174,246675545449582,556932927757174,video,2014-05-28T07:01:00Z,543,17,11,543,0,0,0,0,0,2014,May,28,WED,7,1
246675545449582_557929140990886,246675545449582,557929140990886,video,2014-05-30T07:30:00Z,482,38,0,482,0,0,0,0,0,2014,May,30,FRI,7,30
246675545449582_557934214323712,246675545449582,557934214323712,video,2014-05-30T07:42:00Z,287,5,1,287,0,0,0,0,0,2014,May,30,FRI,7,42
246675545449582_558340647616402,246675545449582,558340647616402,video,2014-05-31T00:24:00Z,437,4,0,437,0,0,0,0,0,2014,May,31,SAT,0,24
246675545449582_558439210939879,246675545449582,558439210939879,video,2014-05-31T05:50:00Z,519,17,7,519,0,0,0,0,0,2014,May,31,SAT,5,50
246675545449582_559131334204000,246675545449582,559131334204000,video,2014-06-01T07:16:00Z,591,41,2,591,0,0,0,0,0,2014,Jun,1,SUN,7,16
246675545449582_559967120787088,246675545449582,559967120787088,video,2014-06-02T09:22:00Z,330,5,0,330,0,0,0,0,0,2014,Jun,2,MON,9,22
246675545449582_560411574075976,246675545449582,560411574075976,photo,2014-06-03T01:32:00Z,376,3,20,376,0,0,0,0,0,2014,Jun,3,TUE,1,32
246675545449582_561322180651582,246675545449582,561322180651582,video,2014-06-04T10:38:00Z,640,31,2,640,0,0,0,0,0,2014,Jun,4,WED,10,38
246675545449582_561785147271952,246675545449582,561785147271952,video,2014-06-05T06:32:00Z,532,19,1,532,0,0,0,0,0,2014,Jun,5,THU,6,32
246675545449582_561797507270716,246675545449582,561797507270716,video,2014-06-05T00:00:00Z,471,10,1,471,0,0,0,0,0,2014,Jun,5,THU,0,0
246675545449582_562277443889389,246675545449582,562277443889389,video,2014-06-05T23:49:00Z,572,6,2,572,0,0,0,0,0,2014,Jun,5,THU,23,49
246675545449582_563399200443880,246675545449582,563399200443880,video,2014-06-08T03:11:00Z,435,9,1,435,0,0,0,0,0,2014,Jun,8,SUN,3,11
246675545449582_563661650417635,246675545449582,563661650417635,video,2014-06-08T08:06:00Z,228,9,0,228,0,0,0,0,0,2014,Jun,8,SUN,8,6
246675545449582_564294833687650,246675545449582,564294833687650,video,2014-06-09T11:10:00Z,300,15,0,300,0,0,0,0,0,2014,Jun,9,MON,11,10
246675545449582_564300013687132,246675545449582,564300013687132,video,2014-06-09T11:20:00Z,375,15,1,375,0,0,0,0,0,2014,Jun,9,MON,11,20
246675545449582_568564569927343,246675545449582,568564569927343,video,2014-06-17T05:53:00Z,1204,23,13,1204,0,0,0,0,0,2014,Jun,17,TUE,5,53
246675545449582_568713339912466,246675545449582,568713339912466,video,2014-06-17T08:46:00Z,230,4,1,230,0,0,0,0,0,2014,Jun,17,TUE,8,46
246675545449582_569313473185786,246675545449582,569313473185786,video,2014-06-18T02:34:00Z,1058,29,12,1058,0,0,0,0,0,2014,Jun,18,WED,2,34
246675545449582_569540923163041,246675545449582,569540923163041,video,2014-06-18T09:27:00Z,774,25,7,774,0,0,0,0,0,2014,Jun,18,WED,9,27
246675545449582_571979832919150,246675545449582,571979832919150,video,2014-06-21T11:54:00Z,169,4,0,169,0,0,0,0,0,2014,Jun,21,SAT,11,54
246675545449582_574848579298942,246675545449582,574848579298942,video,2014-06-26T21:12:00Z,323,12,1,323,0,0,0,0,0,2014,Jun,26,THU,21,12
246675545449582_576218882495245,246675545449582,576218882495245,video,2014-06-30T03:53:00Z,1211,84,8,1211,0,0,0,0,0,2014,Jun,30,MON,3,53
246675545449582_576857389098061,246675545449582,576857389098061,photo,2014-07-01T09:15:00Z,358,1,0,358,0,0,0,0,0,2014,Jul,1,TUE,9,15
246675545449582_577219965728470,246675545449582,577219965728470,video,2014-07-02T01:52:00Z,357,7,1,357,0,0,0,0,0,2014,Jul,2,WED,1,52
